date,vix,vxn,gvz,ovx,stlfsi,hy_oas,ig_oas,move
2012-06-11,1.68,1.4,1.28,3.3,,2.02,1.53,1.39
2012-06-12,1.14,0.9,1.61,2.38,,1.96,1.59,1.59
2012-06-13,1.84,1.32,2.06,2.18,,1.93,1.56,1.65
2012-06-14,0.93,1.13,2.06,1.37,,1.71,1.45,1.85
2012-06-15,0.72,0.41,1.5,1.37,0.16,1.64,1.35,2.23
2012-06-18,-0.23,-0.32,0.45,1.03,,1.52,1.33,1.09
2012-06-19,-0.21,-0.47,0.38,0.47,,1.07,1.08,0.98
2012-06-20,-0.58,-0.91,0.1,0.92,,0.76,0.99,0.18
2012-06-21,0.38,0.06,0.63,1.64,,0.7,0.83,0.01
2012-06-22,-0.28,-0.48,0.27,1.0,-0.18,0.69,0.74,-0.11
2012-06-25,0.49,0.23,0.34,1.43,,0.89,0.81,-0.37
2012-06-26,0.27,0.1,0.34,0.81,,0.79,0.81,-0.56
2012-06-27,0.17,0.03,0.1,0.56,,0.65,0.8,-0.65
2012-06-28,0.25,0.3,0.37,0.85,,0.63,0.86,-0.63
2012-06-29,-0.64,-0.63,-0.1,0.95,-0.04,0.2,0.55,-0.28
2012-06-30,,,,,,0.4,0.54,
2012-07-02,-0.74,-0.67,-0.18,1.29,,0.42,0.38,-0.46
2012-07-03,-0.78,-0.67,2.39,1.27,,0.25,0.29,-0.36
2012-07-04,,,,,,0.21,0.28,
2012-07-05,-0.49,-0.7,-0.38,1.7,,0.25,0.2,-0.48
2012-07-06,-0.62,-0.63,-0.15,1.49,-0.23,0.34,0.19,-0.98
2012-07-09,-0.32,-0.32,-0.32,1.41,,0.34,0.18,-1.34
2012-07-10,-0.08,0.02,0.23,1.48,,0.22,0.1,-1.32
2012-07-11,-0.34,-0.09,-0.25,1.05,,0.14,0.02,-1.24
2012-07-12,-0.21,0.11,-0.21,0.69,,0.23,0.01,-1.26
2012-07-13,-0.74,-0.5,-0.55,0.55,-0.03,0.22,-0.15,-1.24
2012-07-16,-0.6,-0.35,-0.76,0.58,,0.16,-0.32,-1.27
2012-07-17,-0.81,-0.55,-0.89,0.89,,0.06,-0.49,-1.1
2012-07-18,-0.91,-0.75,-1.03,0.77,,-0.04,-0.66,-1.32
2012-07-19,-1.15,-1.02,-1.24,1.17,,-0.28,-0.91,-1.37
2012-07-20,-0.88,-0.8,-1.19,0.83,-0.37,-0.21,-0.84,-1.33
2012-07-23,-0.1,-0.02,-0.55,1.24,,0.06,-0.7,-1.27
2012-07-24,0.51,0.7,-0.01,1.0,,0.1,-0.72,-1.11
2012-07-25,0.11,0.22,0.0,0.66,,0.09,-0.74,-1.07
2012-07-26,-0.54,-0.24,-0.12,0.46,,-0.08,-0.84,-1.1
2012-07-27,-0.84,-0.78,-0.24,0.19,-0.09,-0.48,-1.27,-0.33
2012-07-30,-0.38,-0.4,-0.1,0.2,,-0.56,-1.37,-0.45
2012-07-31,-0.07,-0.22,-0.07,0.53,,-0.69,-1.37,-0.28
2012-08-01,-0.08,-0.28,-0.3,0.38,,-0.88,-1.46,0.22
2012-08-02,-0.61,-0.7,-0.71,0.28,,-0.8,-1.38,-0.3
2012-08-03,-1.33,-1.29,-1.3,0.18,-0.6,-1.18,-1.55,0.0
2012-08-06,-1.22,-1.26,-1.41,-0.12,,-1.21,-1.72,-0.24
2012-08-07,-1.21,-1.32,-1.34,-0.11,,-1.49,-1.79,0.25
2012-08-08,-1.46,-1.48,-1.43,-0.29,,-1.54,-1.85,0.41
2012-08-09,-1.47,-1.68,-1.44,-0.46,,-1.47,-1.83,0.23
2012-08-10,-1.66,-1.85,-1.43,-0.52,-0.68,-1.23,-1.87,-0.17
2012-08-13,-1.99,-2.29,-1.81,-0.8,,-1.27,-1.75,-0.5
2012-08-14,-1.55,-1.93,-1.83,-0.72,,-1.36,-1.86,-0.4
2012-08-15,-1.59,-2.07,-1.82,-0.38,,-1.46,-1.82,0.23
2012-08-16,-1.67,-1.99,-1.65,-0.25,,-1.4,-1.77,0.72
2012-08-17,-1.9,-2.24,-1.78,-0.38,-0.53,-1.37,-1.8,0.35
2012-08-20,-1.66,-1.91,-1.7,-0.56,,-1.44,-1.83,-0.11
2012-08-21,-1.3,-1.63,-1.12,-0.53,,-1.5,-1.79,-0.13
2012-08-22,-1.24,-1.52,-0.79,-0.43,,-1.33,-1.75,-0.51
2012-08-23,-0.94,-1.16,-0.49,-0.26,,-1.29,-1.7,-0.66
2012-08-24,-1.18,-1.16,-0.88,-0.21,-0.65,-1.32,-1.66,-0.54
2012-08-27,-0.79,-0.96,-0.87,0.14,,-1.3,-1.62,-0.54
2012-08-28,-0.73,-0.81,-1.0,0.03,,-1.26,-1.59,-0.77
2012-08-29,-0.54,-0.66,-1.01,-0.11,,-1.36,-1.56,-0.69
2012-08-30,-0.29,-0.38,-0.77,-0.31,,-1.29,-1.46,-0.31
2012-08-31,-0.41,-0.58,-0.5,-0.48,-0.47,-0.96,-1.37,-0.22
2012-09-03,,,,,,-0.96,-1.34,
2012-09-04,-0.25,-0.36,-0.48,0.1,,-1.07,-1.38,-0.42
2012-09-05,-0.33,-0.39,-0.41,0.09,,-1.15,-1.36,-0.26
2012-09-06,-1.03,-0.99,-0.55,0.19,,-1.44,-1.46,0.03
2012-09-07,-1.4,-1.43,-0.13,-0.24,-0.74,-1.58,-1.55,-0.28
2012-09-10,-0.79,-0.73,-0.1,-0.3,,-1.71,-1.57,-0.31
2012-09-11,-0.74,-0.66,0.09,-0.44,,-1.77,-1.59,-0.36
2012-09-12,-0.92,-0.89,0.29,-0.13,,-2.05,-1.67,-0.13
2012-09-13,-1.45,-1.17,-0.15,-0.28,,-2.02,-1.68,-0.71
2012-09-14,-1.27,-1.22,-0.6,0.09,-1.31,-2.42,-1.97,-0.37
2012-09-17,-1.22,-1.22,-0.51,0.63,,-2.28,-2.01,-0.89
2012-09-18,-1.32,-1.4,-0.58,0.67,,-2.17,-1.94,-1.49
2012-09-19,-1.38,-1.42,-0.66,0.94,,-2.07,-1.93,-1.77
2012-09-20,-1.29,-1.46,-0.8,-0.19,,-1.92,-1.82,-1.45
2012-09-21,-1.29,-1.46,-0.85,-0.33,-1.4,-1.77,-1.82,-1.44
2012-09-24,-1.21,-1.18,-0.89,0.04,,-1.56,-1.77,-1.67
2012-09-25,-0.8,-0.79,-0.95,0.08,,-1.4,-1.67,-1.61
2012-09-26,-0.35,-0.41,-1.09,0.37,,-0.87,-1.53,-1.47
2012-09-27,-0.96,-0.83,-0.8,-0.44,,-1.0,-1.49,-1.14
2012-09-28,-0.66,-0.65,-0.88,-0.69,-0.76,-0.99,-1.55,-1.19
2012-09-30,,,,,,-0.93,-1.47,
2012-10-01,-0.45,-0.41,-0.81,-0.54,,-0.97,-1.48,-1.28
2012-10-02,-0.63,-0.53,-1.0,-0.69,,-0.93,-1.5,-1.14
2012-10-03,-0.71,-0.68,-0.89,0.33,,-1.0,-1.48,-1.25
2012-10-04,-0.98,-0.7,-0.61,-0.39,,-1.12,-1.6,-1.16
2012-10-05,-1.04,-0.73,-1.13,-0.64,-1.21,-1.27,-1.67,-1.07
2012-10-08,-0.76,-0.38,-1.01,-0.12,,-1.27,-1.69,
2012-10-09,-0.3,0.1,-1.17,0.1,,-1.21,-1.66,-1.17
2012-10-10,-0.31,0.0,-1.25,0.38,,-1.08,-1.67,-1.11
2012-10-11,-0.58,-0.02,-1.33,0.14,,-1.16,-1.69,-0.89
2012-10-12,-0.32,-0.19,-1.13,-0.21,-1.27,-1.16,-1.7,-0.87
2012-10-15,-0.69,-0.29,-1.23,-0.14,,-1.35,-1.77,-0.67
2012-10-16,-0.69,-0.43,-1.36,-0.25,,-1.53,-1.93,-0.44
2012-10-17,-0.76,-0.54,-1.55,-0.84,,-1.83,-2.09,0.07
2012-10-18,-0.76,-0.2,-1.49,-1.52,,-1.87,-2.13,0.14
2012-10-19,0.3,1.0,-1.32,-0.98,-1.53,-1.66,-2.03,0.1
2012-10-22,0.1,0.64,-1.43,-0.34,,-1.69,-1.97,0.33
2012-10-23,1.4,1.4,-0.97,0.27,,-1.33,-1.83,0.25
2012-10-24,1.11,1.88,-1.0,-0.07,,-1.35,-1.78,0.03
2012-10-25,0.99,1.17,-1.15,-0.77,,-1.48,-1.79,1.15
2012-10-26,0.81,0.8,-1.35,-0.78,-1.0,-1.25,-1.7,1.23
2012-10-29,,,,,,-1.1,-1.67,
2012-10-30,,,,,,,,
2012-10-31,1.3,1.18,-1.29,-0.78,,-0.62,-1.54,0.96
2012-11-01,0.18,0.24,-1.52,-1.23,,-0.77,-1.56,1.09
2012-11-02,0.76,1.02,-0.6,-0.61,-0.98,-0.83,-1.53,1.17
2012-11-05,1.29,0.82,0.11,-0.77,,-0.73,-1.45,0.43
2012-11-06,0.8,0.61,0.4,-0.8,,-0.94,-1.47,0.58
2012-11-07,1.77,1.31,-0.3,0.25,,-0.52,-1.24,-1.12
2012-11-08,1.37,1.15,-0.1,0.01,,-0.39,-1.17,-1.45
2012-11-09,1.41,0.77,-0.62,-1.03,-0.93,-0.08,-1.04,-1.42
2012-11-12,0.21,0.36,-0.91,-1.82,,-0.06,-1.02,
2012-11-13,0.19,0.57,-1.6,-1.13,,0.11,-0.9,-1.73
2012-11-14,0.98,0.8,-1.31,-0.99,,0.2,-0.83,-1.77
2012-11-15,1.02,0.66,-1.71,-1.52,,0.54,-0.7,-1.95
2012-11-16,0.05,0.11,-2.29,-1.19,-0.69,0.7,-0.68,-2.0
2012-11-19,-0.67,-1.01,-2.01,-1.25,,0.3,-0.72,-1.99
2012-11-20,-0.75,-0.86,-2.01,-1.88,,0.12,-0.71,-2.11
2012-11-21,-0.6,-0.83,-2.12,-2.01,,-0.1,-0.69,-2.0
2012-11-22,,,,,,-0.08,-0.67,
2012-11-23,-0.69,-0.81,-0.7,-1.94,-1.38,-0.1,-0.65,
2012-11-26,-0.45,-0.48,-2.06,-1.95,,-0.18,-0.7,
2012-11-27,-0.18,-0.42,-1.7,-2.27,,-0.28,-0.68,-2.3
2012-11-28,-0.45,-0.5,-1.64,-2.2,,-0.21,-0.6,-2.12
2012-11-29,-0.72,-0.67,-2.17,-2.34,,-0.53,-0.59,-2.15
2012-11-30,-0.19,-0.36,-1.78,-2.63,-1.25,-0.21,-0.64,-2.06
2012-12-03,0.35,0.06,-1.66,-2.16,,-0.41,-0.62,-2.11
2012-12-04,0.71,0.47,-1.32,-1.86,,-0.48,-0.6,-1.95
2012-12-05,0.26,0.64,-1.27,-1.66,,-0.79,-0.59,-1.81
2012-12-06,0.34,0.56,-1.21,-1.23,,-0.92,-0.57,-1.62
2012-12-07,-0.11,0.49,-1.31,-1.32,-1.31,-1.18,-0.63,
2012-12-10,0.02,0.74,-1.09,-0.95,,-1.21,-0.61,-1.73
2012-12-11,-0.31,0.3,-1.1,-1.13,,-1.46,-0.59,-1.77
2012-12-12,-0.02,0.67,-1.56,-1.51,,-1.71,-0.65,-1.45
2012-12-13,0.43,1.18,-1.71,-1.22,,-1.75,-0.63,
2012-12-14,0.74,1.57,-1.89,-1.35,-1.42,-1.67,-0.7,-1.52
2012-12-17,0.25,1.13,-2.17,-1.5,,-1.49,-0.76,-0.9
2012-12-18,-0.32,0.63,-1.17,-1.66,,-2.0,-0.83,-0.07
2012-12-19,0.98,0.98,-1.12,-2.05,,-1.94,-0.89,-0.78
2012-12-20,1.19,0.98,-0.66,-2.01,,-1.89,-0.96,-1.23
2012-12-21,1.29,1.45,-1.04,-1.39,-1.37,-1.53,-0.94,-1.08
2012-12-24,1.26,1.41,-1.36,-1.38,,-1.58,-0.92,-1.11
2012-12-25,,,,,,,,
2012-12-26,2.37,1.96,-1.15,-1.42,,-1.54,-0.82,-1.15
2012-12-27,2.27,2.12,-0.45,-1.68,,-1.33,-0.8,-1.06
2012-12-28,4.13,3.0,-0.19,-1.29,-0.98,-1.21,-0.87,-0.79
2012-12-31,1.06,1.42,-0.7,-1.46,,-1.01,-0.76,-0.38
2013-01-01,,,,,,,,
2013-01-02,-1.11,-0.65,-1.19,-1.71,,-1.78,-1.12,-0.13
2013-01-03,-1.18,-0.57,-1.01,-2.07,,-2.17,-1.3,0.24
2013-01-04,-1.62,-1.48,-0.96,-2.31,-1.49,-2.18,-1.47,0.03
2013-01-07,-1.61,-0.88,-0.55,-2.59,,-2.19,-1.55,-0.26
2013-01-08,-1.67,-0.94,-0.76,-2.73,,-2.14,-1.55,-0.45
2013-01-09,-1.52,-1.13,-0.71,-2.49,,-2.21,-1.44,-0.79
2013-01-10,-1.66,-1.1,-1.17,-2.38,,-2.35,-1.54,-0.47
2013-01-11,-1.69,-1.2,-0.86,-2.29,-1.45,-2.31,-1.54,-0.3
2013-01-14,-1.56,-1.03,-0.85,-1.83,,-2.31,-1.54,-0.83
2013-01-15,-1.5,-1.01,-0.84,-1.78,,-2.03,-1.31,-1.24
2013-01-16,-1.53,-1.42,-0.42,-2.14,,-2.0,-1.3,-1.19
2013-01-17,-1.42,-1.53,-0.18,-2.19,,-2.19,-1.3,-0.59
2013-01-18,-2.01,-1.99,-0.78,-2.69,-1.48,-2.07,-1.29,-0.74
2013-01-21,,,,,,-2.04,-1.42,
2013-01-22,-1.96,-1.97,-1.4,-2.65,,-1.98,-1.26,0.24
2013-01-23,-1.88,-1.81,-1.55,-2.23,,-2.02,-1.24,-1.07
2013-01-24,-1.71,-1.81,-1.21,-2.22,,-2.05,-1.21,-0.78
2013-01-25,-1.58,-1.83,-0.52,-2.12,-1.52,-2.27,-1.45,1.0
2013-01-28,-1.21,-1.64,-0.3,-1.93,,-2.22,-1.56,0.62
2013-01-29,-1.33,-1.79,-0.83,-1.88,,-1.96,-1.53,0.41
2013-01-30,-0.8,-1.6,-1.08,-1.86,,-1.71,-1.36,1.09
2013-01-31,-0.83,-1.38,-0.67,-1.91,,-1.34,-0.93,0.97
2013-02-01,-1.53,-1.82,-0.98,-1.88,-1.32,-1.34,-1.05,0.89
2013-02-04,-0.62,-0.95,-0.62,-1.43,,-1.09,-0.75,0.57
2013-02-05,-1.1,-1.38,-1.16,-1.63,,-1.07,-0.89,0.87
2013-02-06,-1.24,-1.73,-0.74,-1.51,,-0.96,-0.72,0.53
2013-02-07,-1.17,-1.34,-0.7,-1.5,,-0.81,-0.71,0.03
2013-02-08,-1.39,-1.61,-1.04,-1.52,-1.23,-0.79,-0.69,0.3
2013-02-11,-1.4,-1.58,-0.04,-1.82,,-0.84,-0.84,0.04
2013-02-12,-1.51,-1.99,-0.27,-2.01,,-0.88,-0.82,0.0
2013-02-13,-1.31,-1.36,0.27,-1.87,,-1.08,-0.97,0.32
2013-02-14,-1.44,-1.65,0.31,-2.01,,-1.05,-0.95,-0.13
2013-02-15,-1.51,-1.69,1.37,-1.39,-1.47,-1.06,-0.93,-0.13
2013-02-18,,,,,,-1.07,-0.91,
2013-02-19,-1.55,-1.67,1.24,-1.39,,-1.14,-0.89,-0.25
2013-02-20,-0.43,-0.87,3.49,-0.75,,-1.11,-0.87,-0.33
2013-02-21,-0.17,-0.35,2.05,-0.2,,-0.87,-0.85,-0.02
2013-02-22,-0.65,-0.68,1.51,-0.82,-1.37,-0.92,-0.84,-0.21
2013-02-25,1.58,0.86,2.4,-0.39,,-0.9,-0.84,0.04
2013-02-26,0.59,0.26,0.94,-0.45,,-0.74,-0.5,-0.31
2013-02-27,-0.4,-0.4,0.91,-0.85,,-0.85,-0.5,-0.23
2013-02-28,-0.04,-0.41,1.07,-1.02,,-0.83,-0.51,-0.66
2013-03-01,-0.11,-0.68,1.02,-0.98,-1.14,-0.76,-0.51,-0.81
2013-03-04,-0.73,-0.77,1.22,-0.8,,-0.8,-0.51,-0.98
2013-03-05,-0.95,-1.08,0.78,-1.28,,-0.97,-0.68,-0.52
2013-03-06,-0.91,-1.05,0.46,-1.22,,-1.06,-0.85,
2013-03-07,-1.1,-1.18,0.31,-1.53,,-1.24,-1.02,0.17
2013-03-08,-1.29,-1.37,-0.67,-1.64,-1.56,-1.36,-1.17,-0.23
2013-03-11,-1.72,-1.88,-1.1,-1.96,,-1.35,-1.15,-0.73
2013-03-12,-1.36,-1.65,-1.73,-2.07,,-1.29,-1.14,-0.96
2013-03-13,-1.53,-1.69,-1.56,-1.93,,-1.29,-1.12,-0.78
2013-03-14,-1.72,-1.76,-1.27,-2.06,,-1.38,-1.26,-0.51
2013-03-15,-1.68,-1.83,-1.36,-1.9,-1.59,-1.32,-1.07,-0.53
2013-03-18,-0.74,-1.14,-0.7,-1.68,,-1.15,-0.89,
2013-03-19,-0.26,-0.81,0.27,-1.21,,-1.1,-0.87,
2013-03-20,-1.02,-1.21,-0.66,-1.61,,-1.14,-0.68,
2013-03-21,-0.39,-0.85,-0.62,-1.54,,-1.12,-0.67,
2013-03-22,-0.57,-0.98,-1.0,-1.67,-1.19,-1.05,-0.48,
2013-03-25,-0.48,-0.77,-0.9,-1.64,,-1.13,-0.64,-0.17
2013-03-26,-0.92,-1.13,-1.3,-1.93,,-1.04,-0.27,-0.44
2013-03-27,-0.72,-1.04,-1.39,-1.85,,-0.93,-0.07,
2013-03-28,-0.92,-1.14,-1.3,-1.74,,-0.95,-0.05,-0.18
2013-03-29,,,,,-1.28,,,
2013-03-31,,,,,,-0.73,0.16,
2013-04-01,-0.48,-0.62,-0.69,-1.44,,-0.68,0.18,-0.39
2013-04-02,-0.85,-0.8,-0.19,-1.38,,-0.78,0.21,-0.42
2013-04-03,-0.15,-0.41,1.02,-0.71,,-0.65,0.44,0.05
2013-04-04,-0.3,-0.27,1.65,-0.67,,-0.55,0.26,-0.16
2013-04-05,-0.28,-0.16,0.38,-0.78,-1.12,-0.28,0.29,-0.69
2013-04-08,-0.62,-0.41,0.17,-0.86,,-0.48,0.11,-0.65
2013-04-09,-0.78,-0.58,-0.39,-0.94,,-0.6,-0.09,-1.21
2013-04-10,-0.99,-0.88,0.92,-0.95,,-1.03,-0.3,-0.87
2013-04-11,-1.03,-0.71,1.02,-0.75,,-1.28,-0.28,-1.19
2013-04-12,-1.09,-0.78,5.01,-0.34,-1.41,-1.17,-0.26,-1.05
2013-04-15,1.41,0.58,7.8,1.71,,-0.95,-0.23,-1.24
2013-04-16,-0.16,-0.0,5.06,1.0,,-1.0,-0.21,-1.32
2013-04-17,1.07,1.04,3.68,2.06,,-0.88,0.11,-1.28
2013-04-18,1.57,1.26,2.8,1.34,,-0.87,0.15,-1.44
2013-04-19,0.33,0.61,2.6,1.08,-0.98,-0.97,0.19,-1.42
2013-04-22,0.06,0.19,2.21,0.4,,-1.14,-0.11,-1.58
2013-04-23,-0.37,0.03,2.23,0.23,,-1.37,-0.45,-1.71
2013-04-24,-0.3,-0.1,1.61,-0.1,,-1.68,-0.43,-1.74
2013-04-25,-0.28,-0.11,1.77,-0.25,,-1.95,-0.41,-1.82
2013-04-26,-0.27,-0.02,2.16,-0.29,-1.3,-1.97,-0.39,-1.61
2013-04-29,-0.21,-0.07,1.84,0.02,,-2.34,-0.37,-1.74
2013-04-30,-0.29,-0.05,1.54,0.4,,-2.17,-0.35,-1.8
2013-05-01,0.21,0.28,1.69,1.09,,-2.42,-0.34,-1.81
2013-05-02,-0.23,-0.08,1.45,0.4,,-2.65,-0.31,-1.78
2013-05-03,-0.59,-0.31,1.03,0.26,-1.25,-3.25,-1.28,
2013-05-06,-0.68,-0.32,1.01,0.67,,-3.29,-1.78,-1.65
2013-05-07,-0.57,-0.48,1.37,0.43,,-3.49,-2.32,-1.62
2013-05-08,-0.67,-0.34,1.02,-0.15,,-3.28,-2.24,-1.6
2013-05-09,-0.39,-0.33,1.22,0.08,,-3.13,-2.15,-1.69
2013-05-10,-0.79,-0.42,1.69,-0.04,-1.4,-2.94,-2.09,-0.25
2013-05-13,-0.8,-0.22,1.88,0.28,,-2.25,-2.04,0.02
2013-05-14,-0.61,-0.06,1.82,0.47,,-2.16,-2.45,0.29
2013-05-15,-0.57,-0.72,2.35,0.62,,-2.04,-2.35,
2013-05-16,-0.36,-0.82,2.1,0.59,,-1.71,-1.85,
2013-05-17,-0.83,-1.11,2.24,-0.01,-1.1,-1.88,-2.24,1.06
2013-05-20,-0.38,-0.92,1.84,0.24,,-1.95,-2.57,0.87
2013-05-21,-0.11,-0.24,1.88,0.12,,-1.84,-2.07,0.7
2013-05-22,0.24,0.01,1.9,0.63,,-2.12,-2.38,1.88
2013-05-23,0.43,0.14,1.57,0.2,,-1.43,-1.91,2.38
2013-05-24,0.36,-0.16,1.32,-0.07,-0.93,-1.27,-1.85,1.69
2013-05-27,,,,,,-1.28,-1.8,
2013-05-28,0.73,0.24,1.28,0.09,,-1.62,-2.1,3.54
2013-05-29,0.98,0.38,0.87,0.51,,-0.76,-1.32,4.16
2013-05-30,0.74,0.23,0.62,0.57,,-0.79,-0.94,3.26
2013-05-31,2.03,0.98,0.82,0.64,-0.61,-0.45,0.16,3.4
2013-06-03,1.94,1.56,0.63,0.77,,0.13,0.51,3.07
2013-06-04,1.87,1.55,0.73,0.7,,0.25,0.86,3.32
2013-06-05,2.63,1.97,0.77,0.64,,1.23,2.25,3.19
2013-06-06,1.95,1.84,0.7,0.4,,1.43,2.81,3.1
2013-06-07,0.91,0.73,0.91,-0.17,-0.08,0.65,2.36,2.59
2013-06-10,1.1,0.7,0.72,-0.43,,0.54,2.28,2.79
2013-06-11,2.13,1.4,0.81,-0.4,,1.44,3.31,2.41
2013-06-12,2.95,2.56,0.57,-0.05,,1.19,3.11,2.27
2013-06-13,1.54,1.46,0.67,-0.52,,1.56,3.17,2.23
2013-06-14,1.94,1.53,0.33,-0.6,-0.18,1.27,2.51,1.78
2013-06-17,1.67,1.27,0.38,-0.66,,1.0,2.4,1.73
2013-06-18,1.52,0.94,0.64,-0.8,,0.96,2.53,1.91
2013-06-19,1.5,0.04,0.59,-1.04,,0.51,2.2,2.38
2013-06-20,3.45,3.09,1.94,1.19,,1.62,3.71,3.02
2013-06-21,2.47,2.58,1.39,0.34,-0.1,1.48,3.59,3.4
2013-06-24,2.92,2.67,1.44,0.57,,2.41,4.23,3.65
2013-06-25,2.02,2.0,1.08,0.3,,2.33,3.68,3.21
2013-06-26,1.36,1.16,2.04,-0.01,,2.07,3.26,2.71
2013-06-27,1.17,0.76,2.32,0.12,,1.81,2.78,2.19
2013-06-28,1.14,0.61,1.95,-0.18,0.33,1.52,2.51,2.28
2013-06-30,,,,,,1.68,2.4,
2013-07-01,0.9,0.43,1.4,-0.23,,1.51,2.3,2.27
2013-07-02,0.91,0.31,1.26,-0.05,,1.42,1.96,
2013-07-03,0.83,0.26,1.07,1.15,,1.41,2.02,2.63
2013-07-04,,,,,,1.39,1.95,
2013-07-05,0.2,-0.25,1.03,1.55,-0.12,1.0,1.66,2.95
2013-07-08,0.14,-0.33,0.95,1.01,,1.23,1.61,2.28
2013-07-09,-0.06,-0.62,0.74,0.94,,0.97,1.34,1.77
2013-07-10,-0.13,-0.79,0.82,1.3,,0.75,1.31,1.69
2013-07-11,-0.23,-0.83,0.4,0.67,,0.47,1.16,1.36
2013-07-12,-0.32,-0.77,0.42,0.63,-0.44,0.12,1.02,1.38
2013-07-15,-0.34,-0.72,0.32,0.33,,0.01,0.88,1.09
2013-07-16,-0.03,-0.59,0.25,0.61,,-0.16,0.63,1.0
2013-07-17,-0.36,-0.79,0.3,0.14,,-0.3,0.61,0.67
2013-07-18,-0.39,-1.07,0.09,0.03,,-0.68,0.37,0.43
2013-07-19,-1.01,-0.92,-0.17,0.41,-0.85,-0.7,0.24,0.34
2013-07-22,-1.15,-1.15,-0.08,0.46,,-0.79,0.11,0.16
2013-07-23,-0.98,-1.18,-0.12,0.2,,-0.88,-0.02,0.23
2013-07-24,-0.73,-1.27,0.04,0.24,,-0.7,-0.02,0.53
2013-07-25,-0.84,-1.23,-0.15,0.06,,-0.35,0.09,0.64
2013-07-26,-0.95,-1.45,-0.08,-0.12,-0.79,-0.15,0.08,0.57
2013-07-29,-0.61,-1.01,0.01,-0.21,,-0.21,0.08,0.64
2013-07-30,-0.6,-0.87,0.18,0.06,,-0.31,0.07,0.63
2013-07-31,-0.57,-0.64,0.43,-0.19,,-0.13,0.07,0.58
2013-08-01,-0.83,-0.86,0.33,-0.51,,-0.4,-0.17,1.02
2013-08-02,-1.32,-1.53,0.23,-0.56,-0.5,-0.02,0.07,0.06
2013-08-05,-1.37,-1.48,0.03,-0.31,,-0.01,-0.06,0.03
2013-08-06,-0.92,-1.16,0.08,-0.46,,0.06,-0.06,0.3
2013-08-07,-0.78,-1.09,-0.02,-0.54,,0.24,0.06,0.14
2013-08-08,-0.91,-1.19,-0.51,-0.73,,0.21,0.06,0.13
2013-08-09,-0.56,-0.96,-0.6,-0.53,-0.58,0.21,0.05,0.12
2013-08-12,-0.85,-1.38,-0.6,-0.52,,0.15,0.05,0.04
2013-08-13,-1.09,-1.56,-0.71,-0.55,,-0.06,-0.08,0.44
2013-08-14,-0.72,-1.07,-0.8,-0.29,,-0.16,0.04,0.38
2013-08-15,0.12,-0.15,-0.5,0.23,,0.01,0.15,0.68
2013-08-16,-0.07,-0.26,-0.38,0.12,-0.48,-0.12,0.02,1.09
2013-08-19,0.29,0.2,0.0,-0.18,,-0.09,0.14,1.32
2013-08-20,0.17,-0.03,-0.15,0.21,,0.23,0.25,1.09
2013-08-21,0.72,0.47,-0.32,0.35,,0.12,0.24,1.23
2013-08-22,0.1,0.15,-0.52,-0.28,,-0.01,0.24,1.17
2013-08-23,-0.3,-0.31,-0.53,-0.65,-0.03,0.06,0.1,1.23
2013-08-26,0.25,0.13,-0.13,-0.1,,0.05,0.1,0.99
2013-08-27,1.19,1.54,-0.04,2.83,,0.29,0.21,0.92
2013-08-28,1.02,1.39,0.7,4.31,,0.11,0.2,
2013-08-29,1.16,1.36,0.12,2.54,,0.07,0.19,1.11
2013-08-30,1.24,1.41,0.14,2.83,0.05,,,1.34
2013-09-02,,,,,,0.13,0.18,
2013-09-03,1.01,1.58,0.42,3.38,,-0.19,0.17,1.43
2013-09-04,0.62,0.91,0.19,2.81,,-0.37,0.03,
2013-09-05,0.55,0.75,0.57,2.0,,-0.55,0.15,1.7
2013-09-06,0.58,0.63,-0.21,2.28,-0.12,-0.43,0.01,1.35
2013-09-09,0.45,0.54,-0.8,2.15,,-0.34,0.12,1.06
2013-09-10,-0.12,0.0,-0.6,1.67,,-0.58,0.11,1.11
2013-09-11,-0.5,-0.29,-0.59,0.19,,-0.5,0.09,0.88
2013-09-12,-0.26,-0.28,0.33,-0.2,,-0.6,0.07,0.77
2013-09-13,-0.34,-0.32,0.24,-0.4,-0.31,-0.67,-0.08,0.74
2013-09-16,-0.24,-0.05,0.32,-0.48,,-0.92,-0.1,0.62
2013-09-17,-0.16,-0.31,0.4,-0.41,,-0.74,-0.12,0.38
2013-09-18,-0.68,-0.64,-0.45,-0.6,,-0.44,0.14,-0.15
2013-09-19,-0.91,-0.85,-1.01,-1.26,,-1.1,-0.44,-0.33
2013-09-20,-0.94,-1.29,-0.79,-1.3,-0.64,-1.0,-0.47,-0.54
2013-09-23,-0.31,-0.34,-0.6,-0.82,,-0.77,-0.5,-0.75
2013-09-24,-0.44,-0.5,-0.53,-0.69,,-0.59,-0.53,-0.83
2013-09-25,-0.49,-0.34,-0.86,-0.78,,-0.41,-0.56,-0.83
2013-09-26,-0.47,-0.53,-0.91,-1.05,,-0.47,-0.59,-0.7
2013-09-27,0.29,0.22,-0.58,-1.0,-0.32,-0.22,-0.46,-0.7
2013-09-30,0.9,0.83,-0.09,-0.41,,0.12,0.01,-0.56
2013-10-01,0.3,0.38,0.64,-0.61,,-0.13,-0.2,-0.0
2013-10-02,0.87,0.8,0.04,-1.14,,-0.15,-0.23,-0.47
